Experience_Years,Education_Level,Age,City_Cost_Index,Job_Level,Overtime_Hours,Industry_Multiplier,Salary
11.649165607921677,1,35.58287546465222,1.0038740026890403,1,15.86029189709712,1.2850860623403955,86233.62412088865
24.47411578889518,1,49.09535602826833,1.4659703528803343,1,13.972776907132493,1.0330052335424829,115437.92303899502
5.579754426081673,1,30.138441812417412,1.1052424284646134,2,0.9730078399336528,1.091482096324637,74402.14484643901
11.685785941408726,4,36.297740562714736,1.100555374272424,2,2.347528730759285,1.1764933627831442,104587.91062480395
14.654473731747668,1,42.03818711664219,1.274655657133652,2,16.925277562764197,1.3252305883380258,90974.14613366163
18.24279936868144,3,44.48926279340477,1.3372979936143328,1,0.5947747533180126,1.210369019840679,104423.69012813464
31.407038455720546,1,56.4904318804137,1.1328911166875955,2,18.398584111138764,0.9110494120066877,118893.27570914166
7.986951286334389,4,31.179669436164122,0.9498006311982069,1,5.435055046707449,1.052392282795432,96136.44071329628
20.569377536544465,3,42.746490840081634,1.341316049907935,2,11.967583647982373,1.3324859172539978,109628.20765807264
23.6965827544817,2,47.447260175183246,1.0242458924115394,2,11.291617685843446,1.0201184109647174,120093.88737387674
1.858016508799909,2,24.71778774054936,0.9225775385057003,3,7.925075123155314,1.0839640851245897,74163.59216738837
24.301794076057533,1,52.585354322875446,1.2421481329475093,3,0.6287384721843892,1.0948073615766858,109496.7974669831
6.820964947491661,4,29.720948610002743,0.8633175668932453,1,3.8494252159086906,0.9772263671772926,77313.51744515843
2.6020637194111806,3,30.39588961786587,1.4799468725602385,2,12.299469716671874,1.0749060246763462,81257.71649430355
37.95542149013333,3,63.040691008341994,1.242678085088496,2,8.927455454181644,1.3087103594892264,150024.25394639233
38.625281322982374,2,61.21230844093258,1.490126864645229,3,8.276740920378465,1.3245469342159635,154967.2012372352
32.33589392465844,2,60.837734320111124,1.0372253964350453,2,1.9540580157929721,1.1904487720541652,119863.4413407084
12.184550766934827,3,38.82159532882773,1.4798436128332786,3,6.942548504923582,1.2393698024845807,103181.06679869234
3.906884560255355,1,27.79297666316394,0.9018935734100365,3,10.528611041185371,1.167286351733395,67367.47489150132
27.369321060486275,2,56.52677045514761,0.8284863406429199,3,1.5538546988482271,0.9221362822352757,126016.26130387343
17.606099749584054,1,39.968166260548465,0.8230888423182219,5,1.3339150524393695,1.2483424333575586,105676.44077732501
4.881529393791153,4,28.496086259373257,1.125409259419459,4,9.831067664377489,1.3982754378017843,93140.47506969643
19.807076404450807,1,47.823451826897696,0.8581029382350164,2,11.225043476817225,1.013911662912078,106096.69961467497
1.3755408446087358,1,29.050564287087848,1.1585175189173214,4,5.15283009251209,1.3910755994667738,71059.3233955181
36.372816083151285,2,60.68698963294711,1.0292503524562304,1,6.515326939312818,1.3988868003095882,137686.23805884257
10.351199264000677,3,32.84739826682294,1.0349402947318809,1,15.937408490772757,0.9707573027437152,90561.36322530429
26.50089137415928,2,55.36551595195883,1.2449262975816189,2,17.38472047998264,1.3630675901458087,129509.53745618416
12.468443043576439,1,36.97802414813566,0.9141686043061341,5,6.5045737332064295,1.2377663172786542,95015.82415240537
20.802720847112433,1,44.36842816653855,1.3365873592378117,3,7.114291285661243,1.133185912227443,116205.90789855544
21.868411173731186,3,47.996905752619,1.2074216438450445,2,16.606531145619098,1.0723303587431956,115871.65555218887
7.394178221021082,4,36.67599581528066,1.4404612401932577,3,19.476690028222187,1.2149007968115313,95929.08728012035
38.783385110582344,3,61.13175773332935,1.0553884576372665,1,6.411863905940917,1.3213933385776913,155616.37691980417
31.005312934444582,2,59.13174563869168,1.487900494446988,2,15.774531424402738,0.917051179892549,131025.1099834547
37.579957662567566,4,64.15974348607723,1.2030793526998163,1,9.593847377495806,1.167731135648965,153937.9238507414
35.79309401710595,2,61.19668694952048,1.4813813693312736,1,5.2745609128962485,1.2251319921631987,143833.7216143866
23.915999152443405,2,51.86864270528389,0.8189424578329808,1,13.635703931127946,0.9128016458311656,118782.7546740322
36.87496940092467,2,66.60156479645772,1.3095834256886716,3,9.251007536712027,1.3445387997996883,146504.20489720293
3.53970008207678,2,27.373349771378308,1.3716350670049153,2,5.3632487899801395,1.3758949597339858,81245.74951075349
7.839314496765808,3,30.988493417342767,0.8372213006735414,1,2.144592877882805,1.2062456568861952,78107.55921270086
1.8090915564215226,2,31.1121455182031,1.205278764811372,2,17.33908827629772,0.958500537231372,69533.6944255434
13.013213230530575,2,40.364837850189005,1.3613596055126138,3,17.57335606857248,1.3662058551625933,98416.72527063407
15.547091587579281,1,41.05097976007501,1.192727107656151,5,1.4992351182758457,1.3025035486914938,107901.11679954462
10.853961270955836,1,37.4400378330701,0.8446695132838267,4,13.26790741216488,0.9142741145269574,91058.04760952244
33.14950036607718,2,61.11441160748713,1.285413068628818,1,3.2515486122989845,1.189578813955746,134001.79745626578
14.270133067743572,1,42.45438825738931,0.842417840271316,1,12.926401603392016,0.9572686581898094,80682.83158241773
11.23738038749523,1,40.596533834046944,1.372228226511507,1,18.15234387120738,0.970533198102723,81429.48229036052
21.70784332632994,2,47.12258563749492,0.8301239283146861,2,5.2042938044431715,0.9962549724677082,102958.34269946243
5.636968998990506,2,29.98425627914567,0.8961781667072596,3,6.958584655535929,1.0980942474936146,80848.8509170986
32.08787923016159,3,59.20519336448032,0.992575313366288,1,15.902599183565464,1.3381914304264109,127287.33960600298
2.982025747190833,2,28.307848941427075,1.24335535458256,4,14.707475854866498,0.9155377063366915,77944.62681186608
39.47547746402069,3,66.23226509561252,1.483451369741914,3,8.173105689108283,1.2446054849596075,152272.78563064578
30.889790771866295,4,56.249677159513894,0.8824759968339542,2,16.970961585552256,1.3822753945253687,142740.0404705788
7.948627261366896,3,31.172593554792293,0.8998953684497429,2,18.411709556625958,1.220616721898831,83467.35286007379
0.22088468494409597,2,25.976298698215764,1.0582092776906862,2,9.052872769351684,1.3078025297034401,78634.82984972211
32.618457138193364,2,60.14579971372163,1.3853533964287241,2,0.7890320520779004,1.350886157881296,141242.70339406468
28.274293753904686,4,56.66856421524589,1.12706166692557,4,10.188799560942554,1.2573989024050136,140961.34116474143
29.160286721639494,1,55.106896936011864,1.0251274201790752,1,14.793649190756803,1.2299213991442555,120697.55142047802
30.85081386743783,1,54.172716989121035,1.1928426825462028,3,4.4007148495546495,0.9089833719515982,127903.98310409488
2.9617860693636144,2,28.279287746559067,0.9823662382120251,1,1.9886064121316638,1.1594445445167294,63519.88125160241
14.338629141770905,1,42.62898057250449,1.0808119350732648,2,5.7042928711403285,1.134612893351191,96608.763783293
4.634762381005189,4,29.93763654594177,1.0328236044624293,3,0.23173777352726077,1.161352813527583,87444.84542546244
34.52413703502374,2,62.09638338385752,1.3628987156902521,1,14.309434593351057,1.1162401951203764,132914.01777656688
24.931925073102317,2,50.989634526527034,1.4469790085066006,1,2.921367314452894,1.353278757345031,121306.00953764388
13.235920994105967,2,37.16570599498114,1.3317005345098383,1,14.472980441840972,1.3445150447767764,90101.78682281976
2.5423340114409454,2,30.91153807562554,1.1073585032209885,2,4.690959851739067,0.9628492776818852,73843.86053488911
12.439292868626488,1,35.11300050119198,1.1530344842476647,3,19.841242175653807,1.1664464002531227,94431.78190167402
13.007332881069882,2,39.206455143111086,0.887551585750605,5,10.635907641335042,1.3797794918991784,99273.73157365044
29.18424713352256,3,52.8553754074698,1.3228052977941764,2,0.826777120030393,1.1993320778312662,137097.6703047904
25.502298854208526,2,48.03882388253953,1.217532975576531,1,15.453577549932927,1.3008342100544468,122431.16534618073
35.48850970305306,3,61.51198119971905,1.4317079972962055,2,8.201804902609942,1.086680011042723,144608.50812000362
18.888597006477973,1,44.88509425395736,0.9404278005026072,1,12.146425765632147,1.0886244977663178,98407.72658347123
4.783769837532068,1,32.43897705093784,1.3318082853528286,1,19.024264456758935,1.0628436416768203,65581.11436417632
28.5297914889198,1,56.48779703333504,1.279270163203433,2,10.345395436909559,0.9109227323143827,122148.98746241146
30.431401944675898,2,58.25373385421907,0.9860918736668265,4,16.08752730153577,1.3624258062277619,128741.27362709052
22.45108790277985,3,47.72755776611389,1.2671650476785776,4,6.055856345817623,1.0748208495406295,124722.73902426346
30.83868719818244,3,57.89220549599494,1.4470613664036547,1,14.290420868854687,1.0835439781851228,138406.18715180535
19.75182385457563,2,46.367385795727316,1.4429051913669833,1,1.9864600872241867,1.2797737041975876,109160.95700817264
20.909313175279763,2,46.28180722421512,1.3037386021612989,2,17.86698109924729,1.1634465613309364,120610.51697776678
17.101640734341984,3,43.87934228782993,0.8336511787738421,2,3.9949481471786497,1.0810210775190794,98820.2071497874
1.0167650697638075,1,30.594748083413908,1.410585036124113,3,6.038590694506583,1.3418087149735765,73823.2948558239
4.315657079732178,1,27.858807029183197,1.260445024903178,2,19.164237626728436,1.3126896067469573,64949.94626540766
1.25716742746937,4,30.50334419375358,1.0173039772279142,1,3.1042718456399254,1.3884007857831266,74699.31729249393
25.456416450551217,2,47.884060562416806,0.9310752531939895,2,5.088195189639107,1.2205108179822517,115237.63890197597
12.574239243053068,4,37.04135294626636,0.881342704098122,4,11.603585963922605,1.2450483055123556,115499.63784682985
20.342827646588113,2,44.64798963548034,0.8351658294804327,2,19.613879983605656,1.0622497617008617,106359.33853046947
36.30265895704372,3,63.313579820090965,1.3278722735655295,3,13.828389491318445,0.9497899942265597,154122.14146349102
9.971689165954999,1,33.02148878017332,0.9650900992602928,2,2.2838015002016165,0.9529583673528854,74038.49440926622
16.415316921425188,1,45.474097816143214,0.8169770552302786,3,14.962343046006763,1.2229702309533077,95363.94187431957
30.222045541721947,2,58.85045680944228,1.0780894562893926,1,8.524309290726586,0.9566358184818343,118973.08467508457
9.151926619664899,2,36.36845317714712,1.1378249564146372,3,19.84657881721126,1.353313282877686,87516.48647423598
3.0791963931517197,1,28.746507047489303,0.9184611616300888,3,12.574341202619951,1.2519343270626768,66618.43106975162
11.590058116550722,1,41.05370645368735,0.8308338353137849,1,10.639117901852845,1.0131033699853669,76119.4718802349
6.448851490160177,1,35.09482392792462,0.9323878381686482,1,11.145303127556938,1.039605830511714,80423.9112327094
37.18790609370292,3,63.182427278352876,1.275371933285602,2,12.831236215791506,1.2549868587090804,149801.66158365915
32.32481518257668,2,59.93980201821117,0.8575705740758445,3,14.63658555358128,1.3120599675279887,128153.39863768255
25.33615026041694,1,51.87158987785442,1.1885259213898958,3,1.5664367045211058,1.3197149936407417,114728.81368917256
34.85842360750871,1,61.56196151461483,0.9024883915357167,3,2.613390396191533,1.200513586075633,137820.55988961176
32.14688307596458,1,56.79469163146435,0.9369824215062936,3,6.009554510409194,0.977615993143317,122877.36392515394
7.4628023554414336,2,33.15947919244061,1.075154518286689,2,9.559086495440186,1.3091797506761567,91022.55224934056
35.70235993959911,1,58.32733138591706,0.870577735237612,2,6.2213479486963985,1.2958217643176912,137558.445968226
21.573689676626028,3,46.43247920994277,0.9212424519475491,1,4.276762581274289,1.317678792983419,110571.09213504249
32.2976062065625,1,59.86423432945971,1.044266688015948,1,18.500594167665795,0.9788318902491672,120363.6857805738
35.84365199693973,1,65.46938024098921,1.0307683038488569,2,0.6520106864878672,1.2421788730845722,128276.26674540594
12.720138998874555,3,42.424651900978716,1.3244900399730124,3,18.77396341326561,1.3801219667241682,107504.24244260912
4.40207698110707,3,30.847859934106204,0.8523476135884971,3,18.14484628933108,1.028030793074682,84348.50343675146
9.117406501677667,1,35.970384516154326,1.4023155149664404,3,13.67563499813757,1.2583640133578762,95076.29504052462
17.08431154505025,3,40.57008102905799,1.3713625195176185,2,0.6506916385937078,1.02945871573034,108999.52118381349
32.72059063689972,2,60.283055501647965,1.3361941477843569,2,4.507111231657463,1.0535482043740785,132145.6809460606
34.429223330253734,3,56.994493671648826,1.0165606537241927,2,19.58201247350995,1.1426340380381776,148974.24335467274
0.27808522124762813,2,24.555570707643184,1.3760172498785512,1,18.11900730174234,1.3474770217949663,74910.34337603555
20.42989210310263,2,47.77679888138617,0.9279614562024966,2,19.291439219820052,0.9193309059078036,102949.4622046109
16.69644012595116,4,41.17892117829908,0.8870864440985198,1,19.922463196478443,1.3948206554077287,108995.20959914813
8.88431241882921,1,31.283087411744845,0.8314694334426412,1,1.277749325898525,1.2860385748047825,77865.58563021834
4.794614693347312,2,33.44957796815502,1.457517254103903,3,11.417250729515425,1.0798894487536392,85040.56347247445
13.504606856145118,2,37.987246913221625,1.0156076283936917,1,16.682752224405135,1.0770801018078489,86245.0617456257
37.71638815650077,1,60.2212299553702,1.4423325161245342,2,6.394179315687714,1.1414906180616116,141826.47657727386
12.92811728083021,1,35.52642259685313,0.9908294930635309,3,8.71117444507205,1.3377392730494209,88394.92016862355
20.751624869734645,1,44.76569526004467,1.4352961715354446,3,5.674772973109636,0.908958670419313,108296.58921638742
28.120758355807112,2,51.54488593357932,1.4327503369922618,1,0.7614427159879367,1.174124825345931,116577.91093743742
14.54518409517176,2,42.739585037412965,1.446573231507499,1,1.454266847433725,0.9280432225659363,89744.05396032697
38.87128330883843,2,63.4447556821747,1.1473074074989356,3,0.4288353925092703,0.9578003736712959,156435.56736780444
38.497891797684446,1,66.93545807800311,1.4061624007592244,2,10.544888978722284,1.2453329322027855,141470.61621543395
10.071291833014566,2,33.46205981559979,1.4655361273171241,4,12.368461664360684,1.0171544425759402,102357.7326714743
19.88994023569542,4,45.83297367204809,1.0272318593280256,1,6.154033650139916,0.9207974026230469,110712.3515612527
12.035132392670786,2,39.53942946109582,1.0932120839777886,2,16.522970742839288,0.9821186400370823,85323.18365446456
11.393619775098704,2,38.609546606025546,1.3034681311350207,1,17.760267026020607,1.0043190417894674,84120.64702329002
1.4754778941813118,3,28.28451317362346,1.0102518752063108,2,2.7949661046861918,1.284890997855146,70787.03914093149
24.382573359195874,3,53.78114617464523,1.3276665162388612,4,1.038489254838888,1.2124620657317609,139625.95146990046
20.10716092915446,2,43.93536211080841,0.8517245016494738,3,6.387612260573232,1.267562006339846,107674.63536750233
2.059150049999574,3,28.008903685696417,1.1664488690019796,3,14.259750648926083,1.0849111398003448,81506.36893319855
11.145858569464458,2,40.21779897004373,0.8856194388586217,1,10.148477826219338,0.9565663871867593,86731.64551357648
36.33063543866615,3,58.9537855634274,1.0053264335056735,4,9.76179994699457,1.3026450517222885,154122.92321923593
9.582475626678896,1,32.029581772703494,0.9810377747405304,3,3.0482079689987884,0.9702034193275977,85519.13553382801
5.795794883648924,1,29.662213184115256,1.3872524514938662,1,7.0290823687676145,1.091340883440434,70622.11660276057
19.57811041110252,1,46.64228016740667,0.9354620787843383,1,19.17782516667407,1.031139120831449,91717.4416342653
39.42601816442403,3,63.50505517602248,1.3659135441113832,1,6.811208780370402,1.0482674268380452,145196.2403146965
9.682210860460017,2,33.20412993093041,1.3557722421355454,1,11.828648251001837,1.2009283308685368,79644.54836340736
26.885421896235144,1,52.55584041910148,1.149218138890061,4,1.166977981638555,0.9821760761780592,117694.61515355506
30.4647846131487,1,57.373569163304,0.9636902789172908,2,1.2770851571526398,1.1229369451357991,102110.82397503476
9.505501759695987,4,33.49396341582991,0.958827437969356,2,8.485079849657174,1.2193441954122275,99249.7865503922
29.128653944474383,3,53.53418343826432,1.1254472529810935,2,12.082247129093819,1.3344565985112242,135860.23375006122
14.711325308770128,2,41.619799747262235,0.8061663051754615,2,7.446820866413528,1.085613759854234,88408.90352579314
25.292233223743178,2,54.858140599658796,1.1719455282279563,1,3.580271517604321,1.059345890733397,107431.4207119306
25.34118843043579,2,52.73912224994049,1.4669456680369388,1,14.719146303315775,1.0839236124970484,126870.69494541819
21.43098736299034,2,49.69422051166682,0.9082948173038176,1,2.8008763386308866,1.1503985352452735,109400.67053772864
3.611590802176332,4,28.546071560220085,1.2013419350329224,2,13.36033489370897,1.0565472968777885,84406.13227437533
33.41209982356952,1,57.590134698645244,1.4732450820511198,2,19.134689765536876,1.0252260325185427,130253.08044778154
12.831202598869433,2,38.465344544490414,1.4023654976441202,4,9.410737167001962,1.087651546065939,101989.07914068799
7.460740415994169,2,35.917803045687556,1.3952660814669382,2,4.0086735722441125,1.2889146324001175,78582.2861059162
1.6310056621905566,2,27.281402796515003,1.3752949512773323,2,16.839635967079726,1.0264073934985096,75216.99911776661
23.635717727529673,2,52.40952099784856,1.01631652423933,4,10.109523936158576,1.32231481651204,115518.96802176218
27.1025744736913,2,57.01275031925232,1.4234317818867686,2,18.464440303348447,1.0425532707103968,113595.18732371881
0.6635131571142461,1,23.239726482956936,1.4589382458632199,2,14.411721507464158,1.2015384484439822,64621.31083460711
20.48372233197124,2,42.84700358064087,1.1470546963093275,2,8.612192117192512,1.3854881411327216,105738.30734947442
9.059831007917518,1,32.25654863122441,1.048199733081621,3,12.34768562114878,1.3758964298653757,94495.55795914328
25.806911616377995,1,50.881869022252765,1.0899603109240994,2,3.3992884027435277,1.1173164992861824,121335.34247995453
6.974657160199658,1,30.022994833363118,1.033944509281886,2,7.74460813497897,0.9337578846495861,68338.890924107
27.63750952409864,3,56.602825345048686,0.9486929094171781,2,11.877425473011742,1.3513143571907604,127853.61651061068
15.469413852021496,2,37.654583860238006,1.2329139291770226,2,11.800837005029326,0.9634579907957586,95464.23358634117
37.46919954946938,2,61.99554128015596,1.193817820371726,3,11.744307336040361,1.3617746165326976,157721.4487654834
5.50083776583973,3,28.978394801793375,1.123809549727493,2,14.870721531590913,1.2663153031210812,76499.99773301765
13.64265404201034,2,43.0949686832706,0.8670917706793823,1,2.1130676978159446,1.3671195602684205,92535.74217241639
4.538940849623563,2,31.89478888874379,1.3578250752941998,2,1.4731417608812936,1.2326959059071985,85128.57877786433
36.98774473114251,2,66.28398678275352,0.9224534939255524,4,2.960414400273943,1.3975563382342684,144096.16956241665
35.09357413523924,2,64.87220381772238,0.8801934303772337,3,15.847886205823475,1.133500840473701,139552.29481601948
10.317665108606224,2,36.294451058025174,1.2361499768380633,2,1.297074935729965,1.0648107538693994,92975.35769809998
26.39936184136716,2,50.273914705751366,1.0790510528664061,5,4.504709568807326,1.0966559785162606,122503.5181318114
32.688888008048636,3,56.23871829762135,0.8418659327466307,2,5.095520110499734,1.0751444660573926,137344.63374627687
22.208032463978494,3,45.99138335746522,1.0488978484727407,5,12.945032447261253,1.1003986425796568,117907.90602748418
21.18602313424026,1,48.85476959521628,1.340246246599474,1,8.032590523641872,1.3426010529370793,97743.45370885241
9.674091636018067,1,31.99765746100207,1.2306744436519683,5,3.9798644684357742,1.1960305675793625,96073.16066371396
3.7241107122359685,2,26.13499929649769,1.0539502160908978,1,8.990769115471078,1.2628489603107775,67604.34083410393
35.88863031813307,2,62.75377385719827,0.9342633541442117,3,13.709027112496274,1.0439366299332606,141424.42995730846
36.016722286533216,1,63.15317946043247,1.2422569345633412,3,15.721037400099432,1.3949353415819223,136083.0167133212
25.32405829093072,3,52.6461616855104,1.4212887106624486,3,2.4776637466454843,1.0403673710877146,128958.62534742855
13.561191641948028,1,38.53623567865676,1.2523909026111397,3,14.294311967213387,0.9795125727876617,85330.93990399332
13.968382984506436,4,42.41594209421966,1.369032698255157,2,0.0904531651538032,1.2890972926494975,114431.62784129237
29.038227154809576,3,55.307223856622514,1.1650694869880598,1,14.486473358045108,1.3195376674710664,134523.53587339222
35.884410398103086,3,58.72813543817844,1.3025797747187202,2,13.22007730635102,1.0968976332595681,143546.38792486122
35.48345697060469,1,63.86025142714345,1.4273587416448468,3,9.373331570316603,1.1705358911064891,130695.7304156148
31.195021834304953,1,60.81956412446862,1.3412252847810586,3,2.7374655927241642,1.1070639918025293,128045.96965825885
25.68126584617151,2,48.16155635019038,1.436897767378702,1,15.290980077444845,1.0469609779903262,117609.15950745661
3.3655985998019533,1,28.49640930940659,1.1017977214812418,2,1.435061775047446,1.3066885159256167,66696.03672174514
6.465148563784551,2,32.365276922462535,1.4329541785889397,2,17.911372275054696,1.2785186780929199,91427.84643577121
35.94216754108317,2,59.113933621709705,1.2350970641371952,3,15.469207339231222,1.1426643148664222,150764.6478377249
24.257162386383598,1,53.19883396864661,1.4090341362571857,4,14.819269890915216,1.1277754611998545,122987.55564525219
0.3678820646651859,1,24.641079223785535,0.8275635713064848,1,15.087884804063908,0.9900818473879832,64648.19061465284
4.058861714641284,3,32.322930034146566,1.2604966673394753,4,1.3514647841643868,1.2186366800205117,73658.69357399673
26.54007076432223,1,53.90802662054876,1.3935825552145291,4,19.798981688596125,1.3618388709906497,126360.08714627342
0.20246335384874747,1,26.986829933584936,0.9219414235502399,1,17.171992398222354,1.2594219461583842,58516.715210981434
6.432322056699946,2,29.96946484627238,1.263250853425446,2,10.158668612914463,1.1531352471381635,86456.54011668559
21.949351574663446,4,45.71497973907069,1.377468299951642,2,14.388006217395601,0.9193292545283616,121594.06908898981
27.67580790770773,2,50.05459514568028,1.001564558742846,2,14.78514323355425,1.3651414221597071,127283.32434626509
26.078450380104023,1,50.00414981836215,1.0836724295344744,3,16.5957056876473,1.0540221690134892,115507.06363267507
8.970772378422392,2,33.734321254106504,1.1986624029494535,2,5.107481668502938,1.0499762604947245,81723.94653099838
28.487168853901434,4,57.15233128480084,1.1634173822191936,2,7.4410544943879975,1.1347980268503577,138808.41262240417
9.489963499872003,3,34.42110483359045,0.827432575125995,1,15.993706042712216,1.1145829615587992,86560.81265873728
13.015987926370709,2,41.052962188495556,0.8690704686597894,1,15.379677705530188,1.3811747485203654,92614.58319416716
29.859656204720967,2,55.375194455084866,0.870326605513053,3,10.452306466450999,0.982503727411673,120648.97864173423
25.98531596188859,2,54.26426245783969,0.9835875338494225,1,7.924106894897349,1.2445610773878422,119340.77681865756
33.96893641976712,1,63.77910922326343,0.9721048789617145,3,19.368851418139435,0.9533815993736323,126805.90631596377
26.304515692013734,2,50.22324815647437,1.31955566865076,2,8.300427813056682,1.0384487892476064,129923.0658139851
22.732344133418863,3,51.63107702912987,1.2009210702113011,2,15.279714391808195,1.2610685892013287,119571.94110666125
3.746990713123699,4,30.721583403569895,1.3347832592516689,4,8.252847297034362,1.302021716929448,92425.76813717622
14.708632122377342,1,43.24698621508658,0.8489272401876091,1,6.196723273882729,1.1344622561472564,90372.6801064921
10.608094707269018,1,37.82078192541146,1.1396499662301205,1,12.819935067334427,1.294672554222185,82634.53038882093
9.759585735163343,2,35.15118179335654,1.0266429054856887,5,16.152317500295624,1.3675635254787841,101736.43509476664
38.920422190097824,3,62.74502170563215,1.3949575175290225,2,19.627550154011363,1.36789371738242,155183.18750211468
15.723908986670416,3,38.28419078931974,1.2954524098369324,1,2.9780818363985895,1.0712372277164022,104986.5738933912
35.681862207084535,1,61.966009122770274,1.4084809295787575,1,17.522289412712887,1.0560699207184876,134143.2328123698
25.245545039890516,1,55.16815379610544,0.8324989856842421,4,10.482838666666602,1.2632223260960427,121828.54271200954
31.792452141665937,2,59.69678658177959,1.3045764426966202,2,2.154849553715945,1.2270472513842576,138524.00581403068
20.105483724207684,2,44.72424805539981,1.1780058465117045,1,15.887572383301087,1.0961325541354245,98220.4251347271
23.076155385054363,3,51.69379378574824,1.377500020310896,4,6.6308884615879755,1.0143366520726709,127825.59280397971
19.700707752754557,2,47.85257975416581,1.1550124136480746,2,17.364996142936857,1.2092159438222914,118378.18709291214
7.80971951192178,3,32.062805858749435,1.1781463545313362,5,3.1560374509408584,1.115119496200861,99884.17601965426
28.898084610460213,2,51.01254452881409,0.8362371666594456,2,14.221833686022169,0.9660567208069235,134212.6873711006
11.230894497634232,3,34.17619560590583,1.2679660055251767,2,6.0159252048046135,1.2196243758534149,92159.8949365372
0.9726386572581536,2,29.991088179754612,0.9911979129235351,1,5.146974705647409,1.2488372058960557,66909.37191760469
25.818891836286713,3,54.511396118725685,0.8137857455251744,2,1.005203264967931,1.082116005037236,122021.62576525066
7.084427176281958,1,31.44609918330886,0.8465060137542211,1,9.638173542346003,1.3159772035550263,69973.11071918788
37.61834337411657,2,61.89990678439193,1.470099926276218,2,7.830048406331452,0.9368365416306504,138428.6885534877
38.157143080103495,1,66.50006297692326,1.042254102705893,2,1.2338071408460127,1.147954889994737,147954.57251763152
36.59457560881794,2,66.09647536798131,1.4076529400348112,2,4.532845007063746,1.3781672363085529,150581.9662087239
14.806348010217775,2,43.03944606459858,1.471774063848479,5,9.745436940562811,0.9952315683559912,111543.45495704279
0.6182646611546971,1,27.46289407740079,1.4602870321861259,1,16.165428083313003,0.9861621209636118,64392.87443601125
37.132742503509014,4,61.074113306163454,1.4172076684895942,2,18.588957670581433,1.0893483428919053,156642.62407931176
17.127365932692573,1,43.333349245454656,1.4263907387229107,3,10.30664345896608,1.0340420212894272,105477.125578437
38.666192761746785,3,62.5342876304929,1.002305631038666,3,8.066134759518985,1.0107666968358655,157863.23087150315
38.54479908357011,4,67.0088904443443,0.9060289231822508,3,19.095088523025876,1.3749215307661116,155479.04971596872
34.120378218694405,1,59.2160668548363,1.2474837934615466,3,19.25724789176073,1.072423886624508,136711.8149450369
11.777955682783428,2,40.44753341873564,1.1416739143081767,5,3.8082467865658454,0.9299190373506798,96133.31879872597
15.40390914407701,1,40.456782887938814,0.8691227030866198,3,10.629106097530414,1.3498908575682917,90608.06320014378
34.045466860674274,1,62.6386621022734,1.2742789212156875,3,16.418201618764307,1.1241230238244242,133220.9665790413
12.676880206251106,2,37.34342272757304,1.1940020052393414,2,16.44517993826295,1.2679708811264,96985.75090790022
6.7797098674436995,4,32.300771504385054,1.4041471805673074,3,13.69957232789558,1.0836736236266407,95828.72140243683
22.272050498334007,1,49.19595785307527,1.226428656981879,2,9.429378336259887,1.367584518499573,110299.88782533763
37.44619096643124,2,60.00849187867059,1.2017623258052277,2,8.073129878304023,1.0439001277195543,146095.3651050822
